,itemLabel,coordinate_location,countryLabel,temperature,vertical_depth,elevation_above_sea_level,length
10964,Caverna de Postojna,Point(14.20366 45.78276),Eslovénia,,,,
10965,Caverna de Psicro,Point(25.44506 35.16286),Grécia,,,1025.0,
10966,Caverna de Qesem,Point(34.98 32.11),Israel,,,,
10967,Caverna de Radochowska,Point(16.8192 50.3586),Polónia,,,,
10968,Caverna de Radochowska,Point(16.80939 50.35687),Polónia,,,,
10969,Caverna de Sfentoni,Point(24.840184 35.299597),Grécia,,,,
10970,Caverna de Skotino,Point(25.29767 35.30484),Grécia,,,,
10971,Caverna de Spy,Point(4.6745 50.480194444),Bélgica,,,,
10972,Caverna de Važecká,Point(19.964318 49.045317),Eslováquia,,,784.0,530.0
10973,Caverna de Zeus,Point(24.82894444 35.20836111),Grécia,,,,
10974,Caverna do Apocalipse,Point(26.544444444 37.314166666),Grécia,,,,
10975,Caverna do Cavalo,Point(17.96035278 40.15523611),Itália,,,,
10976,Caverna do Couto,Point(-48.698888888 -24.530833333),Brasil,,,,
10977,Caverna do Criminoso,Point(-41.3213889 -12.8682778),Brasil,,,,
10978,Caverna do Diabo,Point(-48.40472222 -24.62583333),Brasil,,,,
10979,Caverna do Horror,Point(35.333333333 31.431111111),Israel,,,,
10980,Caverna do Salnitre,Point(1.83467 41.5736),Espanha,,,,
10981,Caverna dos Cervos,Point(114.91889 4.13194),Malásia,,,,
10982,Caverna dos Cristais,Point(-105.496388888 27.850833333),México,,,,
10983,Caverna dos ecos,Point(-48.433055555 -15.993611111),Brasil,,,,
10984,Caverna Água Suja,Point(-48.708888888 -24.526666666),Brasil,,,,
10985,Cavernas Goyet,Point(5.00888889 50.44666667),Bélgica,,,,
10986,Cavernas Isturitz e Oxocelhaya,Point(-1.206111111 43.352777777),França,,,,
10987,Cavernas Schmerling,Point(5.40889 50.5922),Bélgica,,,,
10988,Cavernas Temimina I e II,Point(-48.570277777 -24.390277777),Brasil,,,,
10989,Cavernas de Marabar,Point(85.063 25.005),Índia,,,,
10990,Cavernas de Velebit,Point(15.0264 44.7669),Croácia,,,1438.0,3731.0
10991,Cavernas de Waitomo,Point(175.109446 -38.260662),Nova Zelândia,,,,
10992,Cavernas de Água Clara,Point(114.831388888 4.065),Malásia,,,,109.0
10993,Cavernas do Cango,Point(22.215 -33.393),África do Sul,,,660.0,
10994,Caves de Chinhoyi,Point(30.125 -17.35),Zimbábue,,,,
10995,Celler del Barranc Fosc,Point(0.714758186 41.964449144),Espanha,,,,
10996,Centucall,Point(1.124495704 42.192723141),Espanha,,,,
10997,Cigalera de l'Obaga de Baleran,Point(1.078896572 42.724552894),Espanha,,,,
10998,Cigalera de l'Obaga de Valaran,Point(1.07931583 42.723236176),Espanha,,,,
10999,Codines de la Batalla,Point(0.729753861 40.966821736),Espanha,,,,
11000,Conclues de Millà,Point(0.661500509 42.016042552),Espanha,,,,
11001,Conjunto Santa Rita,Point(-41.5736 -12.3432),Brasil,,,,
11002,Conjunto São Mateus,Point(-46.3671 -13.6685),Brasil,,,,
11003,Corral del Janet,Point(0.896766961 41.094391363),Espanha,,,,
11004,Cova Aigua,Point(0.868603293 41.008691651),Espanha,,,,
11005,Cova Avellanes,Point(0.309779238 40.791359352),Espanha,,,,
11006,Cova Badada,Point(0.829318599 41.351119195),Espanha,,,,
11007,Cova Balaguer,Point(0.33682825 40.810505871),Espanha,,,,
11008,Cova Beneta,Point(0.270543876 40.767838548),Espanha,,,,
11009,Cova Bonica,Point(1.937849149 41.292579536),Espanha,,,,
11010,Cova Cabridera,Point(0.337587353 40.741096331),Espanha,,,,
11011,Cova Caligranya,Point(2.595385767 42.276043435),Espanha,,,,
11012,Cova Camallero,Point(1.789003338 42.127606725),Espanha,,,,
11013,Cova Cambra,Point(0.304462492 40.806475166),Espanha,,,,
11014,Cova Cassimanya,Point(1.931263791 41.306768547),Espanha,,,,
11015,Cova Castanyola,Point(0.927438547 41.34855145),Espanha,,,,
11016,Cova Cativera,Point(1.301187554 41.430364183),Espanha,,,,
11017,Cova Catxa,Point(0.6655724 40.942579915),Espanha,,,,
11018,Cova Colom,Point(1.163373414 41.321728582),Espanha,,,,
11019,Cova Culla,Point(0.549195825 40.953548327),Espanha,,,,
11020,Cova Currana,Point(0.595400279 40.950900879),Espanha,,,,
11021,Cova Diablera,Point(1.780503108 41.604959774),Espanha,,,,
11022,Cova Ebre,Point(0.335862962 40.784858326),Espanha,,,,
11023,Cova Esclafada,Point(2.943009814 41.725796294),Espanha,,,,
11024,Cova Fonda,Point(1.77436284 41.468247085),Espanha,,,,
11025,Cova Fonda,Point(1.178805729 41.315020353),Espanha,,,,
11026,Cova Fonda,Point(1.388144368 41.21133383),Espanha,,,,
11027,Cova Foradada,Point(0.937060158 41.097362947),Espanha,,,,
11028,Cova Foradada,Point(0.634591762 41.217032606),Espanha,,,,
11029,Cova Fosca,Point(1.647282665 41.265067193),Espanha,,,,
11030,Cova Fosca,Point(0.913308448 41.399482157),Espanha,,,,
11031,Cova Fosca,Point(0.576198209 40.655976051),Espanha,,,,
11032,Cova Fosca,Point(0.449573487 40.835374725),Espanha,,,,
11033,Cova Freda,Point(0.221492943 40.742654361),Espanha,,,,
11034,Cova Fumada,Point(1.868945302 41.296282749),Espanha,,,,
11035,Cova Fumada,Point(3.262254814 42.238604042),Espanha,,,,
11036,Cova Fumada,Point(1.292985894 41.16397043),Espanha,,,,
11037,Cova Fumada,Point(1.059132701 41.326016193),Espanha,,,,
11038,Cova Gran,Point(1.830870569 41.574958065),Espanha,,,,
11039,Cova Gran,Point(3.261135059 42.237462799),Espanha,,,,
11040,Cova Gran,Point(1.588608569 41.304932221),Espanha,,,,
11041,Cova Gran de l'Ingla,Point(1.79386479 42.313598354),Espanha,,,,
11042,Cova Gran de la Paret,Point(0.682994777 42.070279485),Espanha,,,,
11043,Cova Guixera,Point(0.485840134 40.957542605),Espanha,,,,
11044,Cova I de les Penyes Roges,Point(1.873771529 41.300392474),Espanha,,,,
11045,Cova II de les Penyes Roges,Point(1.873668076 41.300157266),Espanha,,,,
11046,Cova Llarga,Point(0.788929461 42.032213143),Espanha,,,,
11047,Cova Llarga,Point(0.849058907 41.052770473),Espanha,,,,
11048,Cova Llarga,Point(0.835362011 41.317709457),Espanha,,,,
11049,Cova Llòbrega,Point(0.593262266 40.957755744),Espanha,,,,
11050,Cova Llòbriga,Point(0.846926218 41.074375067),Espanha,,,,
11051,Cova Manena,Point(1.335029339 41.184987878),Espanha,,,,
11052,Cova Menga,Point(0.848242078 41.308953153),Espanha,,,,
11053,Cova Miquel,Point(1.875198388 41.372313191),Espanha,,,,
11054,Cova Morta,Point(2.140337356 41.797316237),Espanha,,,,
11055,Cova Negra,Point(1.814006923 41.277669676),Espanha,,,,
11056,Cova Negra,Point(0.80249972 42.019460309),Espanha,,,,
11057,Cova Negra,Point(0.768701879 42.219835062),Espanha,,,,
11058,Cova Negra,Point(1.496192147 41.386349672),Espanha,,,,
11059,Cova Negra de Corçà,Point(0.683204215 42.068509574),Espanha,,,,
11060,Cova Negra del Cingle de Lledó,Point(0.733921794 42.06710017),Espanha,,,,
11061,Cova Ombria,Point(0.418169149 40.846096796),Espanha,,,,
11062,Cova Petita,Point(1.943840927 41.296507927),Espanha,,,,
11063,Cova Petita de la Paret,Point(0.682612088 42.071163328),Espanha,,,,
11064,Cova Pintada,Point(0.343213751 40.843565085),Espanha,,,,
11065,Cova Pintada,Point(0.347023881 40.781035403),Espanha,,,,
11066,Cova Quaresma,Point(0.308350564 40.820544966),Espanha,,,,
11067,Cova Rodona,Point(1.613017814 41.320460491),Espanha,,,,
11068,Cova Rodona,Point(1.532080642 41.377995075),Espanha,,,,
11069,Cova Roja,Point(0.534201336 41.000470639),Espanha,,,,
11070,Cova Roja,Point(0.794149187 41.320079079),Espanha,,,,
11071,Cova Roja,Point(0.361799269 40.74512946),Espanha,,,,
11072,Cova Roja,Point(0.581957005 41.021010268),Espanha,,,,
11073,Cova Roja,Point(0.799884555 41.266768919),Espanha,,,,
11074,Cova Roja,Point(0.605004138 40.931708369),Espanha,,,,
11075,Cova Rovira,Point(0.390213653 40.846070801),Espanha,,,,
11076,Cova Santa,Point(0.73116035 41.143921392),Espanha,,,,
11077,Cova Santa,Point(0.736722592 41.191759095),Espanha,,,,
11078,Cova Santa,Point(0.876124407 41.283864418),Espanha,,,,
11079,Cova Santa,Point(1.393125425 41.463345279),Espanha,,,,
11080,Cova Seca d'en Po Robert,Point(1.840205004 41.243203361),Espanha,,,,
11081,Cova Serena,Point(0.981806255 41.273976179),Espanha,,,,
11082,Cova Solana,Point(0.419530888 40.846766792),Espanha,,,,
11083,Cova Soterranya,Point(0.337691346 40.627652326),Espanha,,,,
11084,Cova Tapiada,Point(1.78507469 41.599874164),Espanha,,,,
11085,Cova Tosca,Point(0.955218662 41.260572693),Espanha,,,,
11086,Cova Trobada,Point(0.242031169 40.748011149),Espanha,,,,
11087,Cova Vola,Point(1.509145222 42.116502916),Espanha,,,,
11088,Cova d'Aigües Vives,Point(0.5185987 41.053781401),Espanha,,,,
11089,Cova d'Antònio Carín,Point(0.614843103 41.231017977),Espanha,,,,
11090,Cova d'Escaladuix,Point(2.521966859 42.308201163),Espanha,,,,
11091,Cova d'Escardillo,Point(0.201682401 40.742049291),Espanha,,,,
11092,Cova d'Estallobago,Point(0.821573579 42.555584504),Espanha,,,,
11093,Cova d'Ullastre,Point(0.426660513 40.69790131),Espanha,,,,
11094,Cova d'en Bargalló,Point(0.887561155 41.043538904),Espanha,,,,
11095,Cova d'en Botà,Point(0.769074962 41.022516112),Espanha,,,,
11096,Cova d'en Bram,Point(1.525966293 41.415206861),Espanha,,,,
11097,Cova d'en Bram,Point(0.32453122 40.684508169),Espanha,,,,
11098,Cova d'en Brònic,Point(2.611263526 42.020343235),Espanha,,,,
11099,Cova d'en Cabanya,Point(3.290046117 42.302067084),Espanha,,,,
11100,Cova d'en Canader,Point(0.678350018 40.945062833),Espanha,,,,
11101,Cova d'en Colom,Point(0.394417995 40.988864272),Espanha,,,,
11102,Cova d'en Dona,Point(1.208248851 41.329173463),Espanha,,,,
11103,Cova d'en Garrot,Point(1.261650942 41.157628815),Espanha,,,,
11104,Cova d'en Gavatx,Point(0.810759356 41.389866073),Espanha,,,,
11105,Cova d'en Geneva,Point(0.845875727 42.224192818),Espanha,,,,
11106,Cova d'en Gispert,Point(3.217461804 41.927864353),Espanha,,,,
11107,Cova d'en Guàrdia,Point(0.445660857 41.040874149),Espanha,,,,
11108,Cova d'en Manent,Point(1.810446826 42.376344865),Espanha,,,,
11109,Cova d'en Mançanera,Point(0.491657169 40.652151796),Espanha,,,,
11110,Cova d'en Marco,Point(0.91332627 41.059852371),Espanha,,,,
11111,Cova d'en Marcó,Point(1.479306139 41.469867337),Espanha,,,,
11112,Cova d'en Marcó,Point(0.786907269 41.058591762),Espanha,,,,
11113,Cova d'en Marian,Point(0.879260845 41.030451889),Espanha,,,,
11114,Cova d'en Massot,Point(2.613653327 42.328981661),Espanha,,,,
11115,Cova d'en Muntaner,Point(0.845462022 42.223887857),Espanha,,,,
11116,Cova d'en Pallofa,Point(3.164147682 42.114147021),Espanha,,,,
11117,Cova d'en Palou,Point(3.236844819 42.249890151),Espanha,,,,
11118,Cova d'en Panís,Point(0.451991183 40.630070291),Espanha,,,,
11119,Cova d'en Pau,Point(2.347610683 41.529079033),Espanha,,,,
11120,Cova d'en Peixeco,Point(0.846320253 42.224660459),Espanha,,,,
11121,Cova d'en Pere,Point(2.362657193 41.818580034),Espanha,,,,
11122,Cova d'en Pol,Point(0.351332262 40.844607573),Espanha,,,,
11123,Cova d'en Pont,Point(0.755958531 41.374570219),Espanha,,,,
11124,Cova d'en Puigmal,Point(2.580062805 42.282463813),Espanha,,,,
11125,Cova d'en Quadres,Point(1.820207935 41.258880562),Espanha,,,,
11126,Cova d'en Ramon,Point(0.801448907 41.381159048),Espanha,,,,
11127,Cova d'en Rellà,Point(0.375879637 40.909281212),Espanha,,,,
11128,Cova d'en Rombau,Point(3.115888447 42.408350174),Espanha,,,,
11129,Cova d'en Rossell,Point(0.784933043 42.034936889),Espanha,,,,
11130,Cova d'en Rubí,Point(0.574304819 40.847857377),Espanha,,,,
11131,Cova d'en Solà,Point(0.737350151 41.325316831),Espanha,,,,
11132,Cova d'en Tascó,Point(0.870836267 41.00950757),Espanha,,,,
11133,Cova d'en Tassana,Point(3.269898277 42.254653496),Espanha,,,,
11134,Cova d'en Terranos,Point(3.285751521 42.26453998),Espanha,,,,
11135,Cova d'en Tomàs Ras,Point(3.190609828 42.092391445),Espanha,,,,
11136,Cova de Badia,Point(0.816525621 42.374868157),Espanha,,,,
11137,Cova de Baix de Cols,Point(3.185901648 42.099199085),Espanha,,,,
11138,Cova de Baladrons,Point(0.706235491 41.45629765),Espanha,,,,
11139,Cova de Balbe,Point(0.828591449 40.973905786),Espanha,,,,
11140,Cova de Barmó,Point(1.037235647 42.009369324),Espanha,,,,
11141,Cova de Belet,Point(0.472044444 40.909323052),Espanha,,,,
11142,Cova de Bessa,Point(0.357013692 40.780418123),Espanha,,,,
11143,Cova de Bestral,Point(0.771854562 41.271354541),Espanha,,,,
11144,Cova de Bilaro,Point(0.591863236 40.932182127),Espanha,,,,
11145,Cova de Bruixa,Point(1.068423544 41.278038616),Espanha,,,,
11146,Cova de Bus,Point(0.375182191 40.868085117),Espanha,,,,
11147,Cova de Cal Pla,Point(0.835973601 41.039239666),Espanha,,,,
11148,Cova de Cal Sant,Point(1.513305253 41.440984616),Espanha,,,,
11149,Cova de Cala Bona,Point(2.949125273 41.731338528),Espanha,,,,
11150,Cova de Can Bellús,Point(2.662207854 42.237253656),Espanha,,,,
11151,Cova de Can Feló,Point(2.422251542 41.994446079),Espanha,,,,
11152,Cova de Can Maurí,Point(1.833863482 42.117804307),Espanha,,,,
11153,Cova de Can Pascol,Point(1.57407463 41.348618932),Espanha,,,,
11154,Cova de Cantes,Point(0.375575785 40.974529862),Espanha,,,,
11155,Cova de Carlets,Point(0.393212936 40.993502603),Espanha,,,,
11156,Cova de Carlinos,Point(0.493220651 41.293740521),Espanha,,,,
11157,Cova de Caro,Point(0.357748879 40.795044571),Espanha,,,,
11158,Cova de Carrer Ample,Point(0.358126894 40.870010293),Espanha,,,,
11159,Cova de Carxol,Point(1.884228 41.302899327),Espanha,,,,
11160,Cova de Coca d'en Cateura,Point(2.954102746 41.732151261),Espanha,,,,
11161,Cova de Coda,Point(1.526772786 42.111146802),Espanha,,,,
11162,Cova de Coll de Mosset,Point(1.799392199 41.593935818),Espanha,,,,
11163,Cova de Comaró,Point(0.812822213 42.018865033),Espanha,,,,
11164,Cova de Falgars,Point(1.945485085 42.229057856),Espanha,,,,
11165,Cova de Faro,Point(0.61021775 41.280333345),Espanha,,,,
11166,Cova de Ferremini,Point(0.917496119 42.022965123),Espanha,,,,
11167,Cova de Fontmolsa,Point(2.252632768 41.751094527),Espanha,,,,
11168,Cova de Forat Llobet,Point(1.516179548 42.411413161),Espanha,,,,
11169,Cova de Francisco Alentorn,Point(0.52181129 41.283614967),Espanha,,,,
11170,Cova de Frides,Point(0.714072647 40.983553464),Espanha,,,,
11171,Cova de Gallito,Point(0.615062323 41.230238925),Espanha,,,,
11172,Cova de Garites,Point(0.451206326 40.972057614),Espanha,,,,
11173,Cova de Garrofet,Point(1.444406934 41.382778802),Espanha,,,,
11174,Cova de Gastó,Point(0.725409216 42.038770413),Espanha,,,,
11175,Cova de Glorieta,Point(0.77766934 41.986488584),Espanha,,,,
11176,Cova de Gori,Point(0.632766396 41.287752708),Espanha,,,,
11177,Cova de Guarín,Point(0.526219836 41.27659455),Espanha,,,,
11178,Cova de Jaume Macip,Point(0.584533083 41.266800251),Espanha,,,,
11179,Cova de Jepo,Point(0.495644337 41.282832201),Espanha,,,,
11180,Cova de Josep Torres,Point(0.606999095 41.251111477),Espanha,,,,
11181,Cova de Josep de Bessó,Point(0.594381062 41.263556965),Espanha,,,,
11182,Cova de Juvillà,Point(0.731413129 42.199786195),Espanha,,,,
11183,Cova de Llentes,Point(2.083832438 42.205101061),Espanha,,,,
11184,Cova de Llop,Point(0.375084752 40.920665987),Espanha,,,,
11185,Cova de Mancó,Point(0.786907269 41.058591762),Espanha,,,,
11186,Cova de Marca,Point(0.611583354 41.259258801),Espanha,,,,
11187,Cova de Martí,Point(0.649039312 41.389799339),Espanha,,,,
11188,Cova de Mas Muntanya,Point(1.781400453 41.601276401),Espanha,,,,
11189,Cova de Mas Vilar,Point(1.525851194 41.490081862),Espanha,,,,
11190,Cova de Mas d'en Bosc,Point(0.952487138 41.164147762),Espanha,,,,
11191,Cova de Matiner,Point(0.389175404 40.980747414),Espanha,,,,
11192,Cova de Miquel de Quelo,Point(0.747138059 42.039937664),Espanha,,,,
11193,Cova de Miralles,Point(0.282981076 40.886043184),Espanha,,,,
11194,Cova de Moixí,Point(1.128406641 42.417542969),Espanha,,,,
11195,Cova de Molinou,Point(0.812696926 41.985873786),Espanha,,,,
11196,Cova de Mont-rebei,Point(0.694307065 42.064302434),Espanha,,,,
11197,Cova de Mont-recova,Point(3.176658336 42.110877102),Espanha,,,,
11198,Cova de Montadó de Baix,Point(1.073038133 42.013839765),Espanha,,,,
11199,Cova de Montadó de Dalt,Point(1.071559884 42.016399683),Espanha,,,,
11200,Cova de Montardit,Point(0.79206819 42.039946627),Espanha,,,,
11201,Cova de Morelló,Point(0.674730941 41.887139222),Espanha,,,,
11202,Cova de Mossèn Jaume,Point(2.913946145 41.710385054),Espanha,,,,
11203,Cova de Mílio Calentarse,Point(0.573027533 41.28188763),Espanha,,,,
11204,Cova de Mònecs,Point(0.809351803 41.317055024),Espanha,,,,
11205,Cova de Nadalet,Point(0.759252333 42.388738599),Espanha,,,,
11206,Cova de Nadell,Point(0.888627809 41.007934423),Espanha,,,,
11207,Cova de Panes,Point(1.306768563 41.162426473),Espanha,,,,
11208,Cova de Pasqual,Point(0.395394088 40.986112206),Espanha,,,,
11209,Cova de Pelon,Point(0.491820375 41.213370227),Espanha,,,,
11210,Cova de Penafel,Point(0.793176927 42.212140631),Espanha,,,,
11211,Cova de Pep Jaques,Point(1.888962641 41.356791971),Espanha,,,,
11212,Cova de Pere Joan,Point(0.332778985 41.221061348),Espanha,,,,
11213,Cova de Pere Queralt,Point(0.819158198 41.327139894),Espanha,,,,
11214,Cova de Peret,Point(0.776880446 42.216022444),Espanha,,,,
11215,Cova de Pino Verde,Point(0.535689053 40.938821827),Espanha,,,,
11216,Cova de Pinyol,Point(0.47373814 41.305004957),Espanha,,,,
11217,Cova de Pola,Point(2.951901833 41.732744829),Espanha,,,,
11218,Cova de Poldo,Point(0.599757703 41.12802576),Espanha,,,,
11219,Cova de Polí,Point(2.635604838 42.294100615),Espanha,,,,
11220,Cova de Portolà,Point(0.771406921 42.029640632),Espanha,,,,
11221,Cova de Redien,Point(1.63342262 42.348533386),Espanha,,,,
11222,Cova de Riberola,Point(0.485831388 40.98436542),Espanha,,,,
11223,Cova de Ricreu,Point(1.380281758 41.463165106),Espanha,,,,
11224,Cova de Rosselló,Point(0.410088941 40.975698191),Espanha,,,,
11225,Cova de Sant Cap,Point(0.790370384 41.872203925),Espanha,,,,
11226,Cova de Sant Isidre,Point(1.588751739 41.334289035),Espanha,,,,
11227,Cova de Sant Llorenç,Point(1.831365607 41.255049045),Espanha,,,,
11228,Cova de Sant Magí,Point(1.269714053 41.113415504),Espanha,,,,
11229,Cova de Sant Miquel,Point(2.320089338 41.898640762),Espanha,,,,
11230,Cova de Sant Segimon,Point(2.355921046 41.821532747),Espanha,,,,
11231,Cova de Sant Urbà,Point(0.829896627 41.966378126),Espanha,,,,
11232,Cova de Sant Vicenç,Point(2.849665075 42.027603969),Espanha,,,,
11233,Cova de Santa Anna,Point(1.627435214 41.45880529),Espanha,,,,
11234,Cova de Santufa,Point(1.615224095 42.405988327),Espanha,,,,
11235,Cova de Secabecs,Point(1.551512963 41.434554602),Espanha,,,,
11236,Cova de Soterranya,Point(0.334349095 40.628457894),Espanha,,,,
11237,Cova de Tamariu,Point(3.264098526 42.241860085),Espanha,,,,
11238,Cova de Tarneta,Point(0.689010798 42.026056162),Espanha,,,,
11239,Cova de Tomasó,Point(0.792947362 42.035838838),Espanha,,,,
11240,Cova de Tramuntano,Point(0.325923541 40.900972328),Espanha,,,,
11241,Cova de Tresfonts,Point(0.612084347 41.275967785),Espanha,,,,
11242,Cova de Valldecerves,Point(1.487813951 41.464485181),Espanha,,,,
11243,Cova de Vamos,Point(0.403191997 40.994574635),Espanha,,,,
11244,Cova de Vilaro,Point(0.593182962 40.93148912),Espanha,,,,
11245,Cova de l'Abelló,Point(0.866407866 41.289629269),Espanha,,,,
11246,Cova de l'Aigua,Point(3.144767689 41.852312573),Espanha,,,,
11247,Cova de l'Aigua,Point(3.210718111 42.267125059),Espanha,,,,
11248,Cova de l'Aigua,Point(3.201811794 42.074755519),Espanha,,,,
11249,Cova de l'Aigua,Point(0.252789776 40.745592822),Espanha,,,,
11250,Cova de l'Aigua,Point(1.163959419 41.322134248),Espanha,,,,
11251,Cova de l'Airosa,Point(0.340505928 40.750468086),Espanha,,,,
11252,Cova de l'Alzinar,Point(1.761436416 42.381292379),Espanha,,,,
11253,Cova de l'Amadeu,Point(2.151146388 42.391243735),Espanha,,,,
11254,Cova de l'Andorrà,Point(0.849073245 42.027259473),Espanha,,,,
11255,Cova de l'Andreia,Point(0.985324468 41.179300707),Espanha,,,,
11256,Cova de l'Angerra,Point(0.325924114 40.897423591),Espanha,,,,
11257,Cova de l'Anoguer,Point(0.787311165 41.269338007),Espanha,,,,
11258,Cova de l'Anton,Point(0.751044033 41.008213316),Espanha,,,,
11259,Cova de l'Aran,Point(0.682772196 41.371110544),Espanha,,,,
11260,Cova de l'Arbonès,Point(0.862829362 41.156555695),Espanha,,,,
11261,Cova de l'Arena,Point(1.6013021 41.443538511),Espanha,,,,
